TampaElectric,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
TampaElectric,2017-09-12 10:45,0,0,We HAVE been forgotten! Over 41 hours no power and you let our power go out for hours WITHOUT a hurricane! Medication ruined!,,,,9.07616133599121E+017,https://twitter.com/Mamisloveof2/status/907616133599121408
TampaElectric,2017-09-12 10:45,0,3,So it'll take them a week to drive here is that how long south Tampa will have to wait for power,,,,9.07616043950014E+017,https://twitter.com/CollinStanfill/status/907616043950014465
TampaElectric,2017-09-12 10:41,0,1,"Amen to that! I have a screaming baby, we're burning up, insulin is ruined @tampaelectric can't possibly be working ""around the clock"",,@tampaelectric,,""907615187175399450",https://twitter.com/Mamisloveof2/status/907615187175399450,,,9.07616043950014E+017,https://twitter.com/CollinStanfill/status/1
TampaElectric,2017-09-12 10:38,0,1,I have faith in you @TampaElectric . #Day2,,@TampaElectric,#Day2,9.07614495694115E+017,https://twitter.com/brianfink/status/907614495694114817
TampaElectric,2017-09-12 10:37,0,0,"@TampaElectric we got an update about 5:40am today saying expecting power restored within 4 hours, but hear many ppl got by mistake. True?",,@TampaElectric,,9.07614183151284E+017,https://twitter.com/SAPaluzzi/status/907614183151284224
TampaElectric,2017-09-12 10:34,0,0,"Hi! Power back on DI yet? Waiting to return!!! Thanks, be safe.",,,,9.07613454265135E+017,https://twitter.com/j_mosbaugh/status/907613454265135104
TampaElectric,2017-09-12 10:33,7,17,"Toronto is ready to help our American friends post #HurricaneIrma . If you're a Canadian in Florida needing assistance, call +1 613 996 8885",,,#HurricaneIrma,9.07613143517598E+017,https://twitter.com/JohnTory/status/907613143517597698
TampaElectric,2017-09-12 10:33,3,19,. @TampaElectric requested our assistance & costs will not be borne by @TorontoHydro customers. We received assistance during our ice storm.,,@TampaElectric @TorontoHydro,,9.07613069769093E+017,https://twitter.com/JohnTory/status/907613069769093120
TampaElectric,2017-09-12 10:32,39,116,Our team at @TorontoHydro heading south to assist @TampaElectric w/ #HurricaneIrma relief efforts. 15 trucks & 28 crew to help restore power pic.twitter.com/IVcV4kBcFc,,@TorontoHydro @TampaElectric,#HurricaneIrma,9.07613005264966E+017,https://twitter.com/JohnTory/status/907613005264965633
TampaElectric,2017-09-12 10:27,0,0,@TampaElectric 93 year old mother w/o power near E. River Drive section --how about an update as to WHEN this area might be reached? #Irma,,@TampaElectric,#Irma,9.07611658763326E+017,https://twitter.com/pag2010/status/907611658763325440
TampaElectric,2017-09-12 10:26,0,1,"I did of course, but seems this still falls under your responsilities. Especially since @BobBuckhorn said we are 100% prepared.",,@BobBuckhorn,,9.07611332467446E+017,https://twitter.com/michaelandamber/status/907611332467445766
TampaElectric,2017-09-12 10:25,1,2,Seems like we were forgotten. Our outage has been cleared but only in your computers. DMing you now.,,,,9.07611136232759E+017,https://twitter.com/yellowdogparty/status/907611136232759299
TampaElectric,2017-09-12 10:23,0,0,"Many thanks to the crews of @TampaElectric working hard, round the clock to restore power to the area. #AfterIrma #PowerHeroes #TampaTough",,@TampaElectric,#AfterIrma #PowerHeroes #TampaTough,9.07610544282186E+017,https://twitter.com/chooch13/status/907610544282185732
TampaElectric,2017-09-12 10:22,0,0,Thank you @TampaElectric for your hard work to get our power back on after Irma. Much appreciated.,,@TampaElectric,,9.07610343647666E+017,https://twitter.com/NickMcMurdy/status/907610343647666176
TampaElectric,2017-09-12 10:21,0,0,"You need to contact @TampaElectric , not @CityofTampa for this.",,@TampaElectric @CityofTampa,,9.07610197648167E+017,https://twitter.com/CityofTampa/status/907610197648166914
TampaElectric,2017-09-12 10:20,2,2,Wh...what????? @TampaElectric #hurricaneirma #nopower #happybirthdaytome pic.twitter.com/1Be9jhOKpI,,@TampaElectric,#hurricaneirma #nopower #happybirthdaytome,9.07609942076555E+017,https://twitter.com/StaciRobyn/status/907609942076555267
TampaElectric,2017-09-12 10:20,0,1,You can check the status at http:// bit.ly/2w5f6gH or contact TECO directly at (877) 588-1010 to report.,,,,9.07609910401171E+017,https://twitter.com/CityofTampa/status/907609910401171456
TampaElectric,2017-09-12 10:18,0,0,We've had without power for since 9:40pm Sunday night,,,,9.07609329775366E+017,https://twitter.com/mrmrs_sefcovic/status/907609329775366145
TampaElectric,2017-09-12 10:17,0,0,@TampaElectric I cannot get in touch with customer service to report a power outage. There's a tree on a transformer. Help us please! 2 days,,@TampaElectric,,9.07609136120168E+017,https://twitter.com/mrmrs_sefcovic/status/907609136120168449
TampaElectric,2017-09-12 10:17,0,1,What??? It will take them a week to get here. Will they be needed after a week's time? Is the power going to be out that long???,,,,9.07609051021955E+017,https://twitter.com/franka_0808/status/907609051021955073
TampaElectric,2017-09-12 10:14,0,0,Thank you! You guys are doing a great job!,,,,9.07608472778416E+017,https://twitter.com/mkahl66/status/907608472778416129
TampaElectric,2017-09-12 10:14,0,0,I'm feeling your pain up here in Sumter. Hang in there Todd,,,,9.07608332051141E+017,https://twitter.com/bigpitty76/status/907608332051140610
TampaElectric,2017-09-12 10:12,0,1,I called them up last night and they sent her to take a day or so so I don't know where you're at I'm in town and country in Tampa,,,,9.07607976642597E+017,https://twitter.com/Moncradd/status/907607976642596864
TampaElectric,2017-09-12 10:08,0,0,Where is the power???!!! @TampaElectric,,@TampaElectric,,9.0760696992988E+017,https://twitter.com/sassy_cassie26/status/907606969929879552
TampaElectric,2017-09-12 10:07,0,1,Update: STILL NO POWER. @CityofTampa @TampaElectric,,@CityofTampa @TampaElectric,,9.07606493436027E+017,https://twitter.com/kay_delrey/status/907606493436026882
TampaElectric,2017-09-12 10:01,0,0,Cont.. @TampaElectric I believe pwr turned on for about 2 mins in the early morning and then shut off again.,,@TampaElectric,,9.07604986791678E+017,https://twitter.com/DelisaWalden/status/907604986791677957
TampaElectric,2017-09-12 10:00,0,0,"Truck load of folk in @TampaElectric trucks keep cruising up & dwn my street like they on a ""look at all the ppl we fckn wit'"" tour!",,@TampaElectric,,9.07604858714419E+017,https://twitter.com/lifeizpoetry/status/907604858714419201
TampaElectric,2017-09-12 09:59,0,0,Damn still haven't seen a @TECOEnergy @TampaElectric truck in the area can we know what's going on I don't see nobody investigating....,,@TECOEnergy @TampaElectric,,9.07604616476549E+017,https://twitter.com/TKixtampaboi813/status/907604616476549120
TampaElectric,2017-09-12 09:57,0,1,Thank you! @TampaElectric https:// twitter.com/tampaelectric/ status/907570282520563712 …,,@TampaElectric,,9.07604120474923E+017,https://twitter.com/CarolMarino135/status/907604120474923008
TampaElectric,2017-09-12 09:51,0,0,"@TampaElectric website said that power should have been restored at 6:30 pm in my area yesterday, is there any est. for 33549 on Bearss?",,@TampaElectric,,9.07602671305183E+017,https://twitter.com/AlbionWilliams/status/907602671305183232
TampaElectric,2017-09-12 09:51,0,0,@TampaElectric 1) TY all for your hard work! 2) Currently 1 side of N. Otis Ave n Purity Springs has pwr the other (my side) does not. Cont,,@TampaElectric,,9.0760261388517E+017,https://twitter.com/DelisaWalden/status/907602613885169664
TampaElectric,2017-09-12 09:50,0,1,"I know you're working hard to fix but please give an ETA for Pebble Creek. No one has power, traffic lights inoperable! #dangerous",,,#dangerous,9.07602286062555E+017,https://twitter.com/BigYellowEgo/status/907602286062555137
TampaElectric,2017-09-12 09:45,0,0,"You have to just keep texting ""update"" until they respond. We're in the same boat in Wesley Chapel.",,,,9.07601035983823E+017,https://twitter.com/MarcDuroe/status/907601035983822849
TampaElectric,2017-09-12 09:42,0,0,@TECOEnergy @TampaElectric it's been 36 hours now! Half the block has power. #confused pic.twitter.com/TywyNym8EV,,@TECOEnergy @TampaElectric,#confused,9.07600415616881E+017,https://twitter.com/sassy_cassie26/status/907600415616880646
TampaElectric,2017-09-12 09:41,3,2,"@TECOEnergy @TampaElectric #TECO 38 hours no power & no response from TECO, finally texted me an update of 99 hours til fixed #thanksTECO pic.twitter.com/4dMg7B9xtZ",,@TECOEnergy @TampaElectric,#TECO #thanksTECO,9.07599949763924E+017,https://twitter.com/idiotsforless/status/907599949763923968
TampaElectric,2017-09-12 09:30,0,0,"We understand it will take a while, info provided is vague, ""as soon as we can"" doesn't tell us much",,,,9.0759726452856E+017,https://twitter.com/DownWithData/status/907597264528560128
TampaElectric,2017-09-12 09:25,1,1,How can we tell where we are in line for restoration ?,,,,9.07596053389758E+017,https://twitter.com/secfballfanny/status/907596053389758466
TampaElectric,2017-09-12 09:24,1,2,The @TampaElectric outage map lies. We do not have power in my neighborhood.,,@TampaElectric,,9.07595823856472E+017,https://twitter.com/BotFodder/status/907595823856472064
TampaElectric,2017-09-12 09:24,0,0,"Plus, @TampaElectric @TECOEnergy 's phone message says they are not in operation due to the storm. We don't have to be 1st, just fixed.",,@TampaElectric @TECOEnergy,,9.07595821893472E+017,https://twitter.com/LizBoegerAuthor/status/907595821893472257
TampaElectric,2017-09-12 09:20,0,2,You know where to go!!,,,,9.07594716027466E+017,https://twitter.com/BLWill323/status/907594716027465728
TampaElectric,2017-09-12 09:20,0,1,We appreciate you!!!!,,,,9.07594703050351E+017,https://twitter.com/BeachnWineLuvr/status/907594703050350593
TampaElectric,2017-09-12 09:20,0,0,Still no power in carrollwood south due to #HurricaneIrma . Hopefully @TampaElectric can get to us soon,,@TampaElectric,#HurricaneIrma,9.07594656908759E+017,https://twitter.com/CnR_Zylo/status/907594656908759040
TampaElectric,2017-09-12 09:19,0,0,"Thanks! You rock in Niagara, hoping you would stop in and show them how to do it!",,,,9.07594624130318E+017,https://twitter.com/Besoywithme/status/907594624130318336
TampaElectric,2017-09-12 09:12,0,0,@TampaElectric I've sneezed harder than #HurricaneIrma so explain to me why my power Is still out after 2 days? #hotandhungry,,@TampaElectric,#HurricaneIrma #hotandhungry,9.07592822517322E+017,https://twitter.com/JabetaWeb/status/907592822517321728
TampaElectric,2017-09-12 09:10,0,0,http://www. tampaelectric.com/residential/ou tages/outagemap/ …,,,,9.07592194793538E+017,https://twitter.com/AlertTampa/status/907592194793537537
TampaElectric,2017-09-12 09:09,0,0,"Good to know ur fixing a distribution lines, but it would be better to know areas and zip codes that are fed by these, info please!",,,,9.07592103701738E+017,https://twitter.com/DownWithData/status/907592103701737475
TampaElectric,2017-09-12 09:09,0,0,Any Idea when power is going to be restored SOG???,,,,9.07591886558433E+017,https://twitter.com/JMC00785/status/907591886558433280
TampaElectric,2017-09-12 09:08,0,0,48 hours no power in west Tampa 33607,,,,9.07591822188466E+017,https://twitter.com/illmaticjae/status/907591822188466176
TampaElectric,2017-09-12 09:08,0,0,I wonder is any news channel outside of Tampa knows how many people in Tampa are without power,,,,9.07591634170368E+017,https://twitter.com/illmaticjae/status/907591634170368001
TampaElectric,2017-09-12 09:06,0,6,Del Frisco's opened with only 2 servers available. The place was full with a line out the door. Numerous restaurants went out of their way.,,,,9.07591256338989E+017,https://twitter.com/NFLosophy/status/907591256338989057
TampaElectric,2017-09-12 09:06,0,0,"@TampaElectric , how about specifics on what's damaged and what the plan is? When we don't know what's going on it's hard to believe it is.",,@TampaElectric,,9.07591237162631E+017,https://twitter.com/DownWithData/status/907591237162631170
TampaElectric,2017-09-12 09:05,0,0,When is teco going to restore power in west Tampa 33607,,,,9.07591105285325E+017,https://twitter.com/illmaticjae/status/907591105285324800
TampaElectric,2017-09-12 09:04,0,4,"As of last night, about half of Tampa Bay was without power according to @TampaElectric . Many food places opened unscheduled last night.",,@TampaElectric,,9.0759075590819E+017,https://twitter.com/NFLosophy/status/907590755908190210
TampaElectric,2017-09-12 09:02,0,0,I do have power though. Never lost it. Underground lines,,,,9.07590332535263E+017,https://twitter.com/holly_taggart/status/907590332535263233
TampaElectric,2017-09-12 09:02,0,0,@TampaElectric Why are hundreds of family's still without power on Providence when sams club Brandon has power? Not 1 TECO Truck yet!,,@TampaElectric,,9.07590275866001E+017,https://twitter.com/MarkD0629/status/907590275866001408
TampaElectric,2017-09-12 09:02,0,0,I know! I'm like freaking bring them to my house I will cook up whatever,,,,9.07590254462456E+017,https://twitter.com/holly_taggart/status/907590254462455808
TampaElectric,2017-09-12 09:01,0,0,"If so, that's ridiculous.",,,,9.07590088120574E+017,https://twitter.com/InthemindofCP/status/907590088120573952
TampaElectric,2017-09-12 09:01,0,1,Is there any truth to this? #WeStandReady pic.twitter.com/yBqg53benk,,,#WeStandReady,9.07590032411779E+017,https://twitter.com/purrfectlee/status/907590032411779072
TampaElectric,2017-09-12 09:01,0,0,I've heard crazy reports that some of the crews aren't being fed or given water. We need to roll out the red carpet,,,,9.07589935863091E+017,https://twitter.com/holly_taggart/status/907589935863091200
TampaElectric,2017-09-12 08:59,0,0,@TampaElectric you all had trucks out here yesterday & left. Still no power. #TwinBranchAcres,,@TampaElectric,#TwinBranchAcres,9.07589439676994E+017,https://twitter.com/starlahex/status/907589439676993536
TampaElectric,2017-09-12 08:54,0,1,ASAP BRO,,,,9.07588351766692E+017,https://twitter.com/KeonteN/status/907588351766691841
TampaElectric,2017-09-12 08:53,1,1,Gonna need @tampaelectric to get over here to the Winter Haven/Lake Alfred area.,,@tampaelectric,,9.07588031250563E+017,https://twitter.com/InthemindofCP/status/907588031250563072
TampaElectric,2017-09-12 08:46,0,0,@TampaElectric still no trucks in sight. Terrible!,,@TampaElectric,,9.07586216031408E+017,https://twitter.com/TinaMMason/status/907586216031408128
TampaElectric,2017-09-12 08:45,0,0,Sometimes I don't. It's also said 4hrs since day one,,,,9.07585838648906E+017,https://twitter.com/Gor3beard/status/907585838648905728
TampaElectric,2017-09-12 08:44,0,0,@TampaElectric got me back up in 36 hours. Amazing considering the damage to the grid. Please let the linemen know they're awesome!!,,@TampaElectric,,9.07585685095424E+017,https://twitter.com/JosephWelch23/status/907585685095424005
TampaElectric,2017-09-12 08:44,0,0,"@TampaElectric 36 hours without power,... How much longer?",,@TampaElectric,,9.07585614488523E+017,https://twitter.com/BUCS_N_NOLES/status/907585614488522757
TampaElectric,2017-09-12 08:43,0,0,@TampaElectric @TECOEnergy still no power. Trying to stay vry still so we don't get hot & sweaty. Pls fix the electric. Must have A/C pic.twitter.com/Kma45Lp38U,,@TampaElectric @TECOEnergy,,9.07585435353928E+017,https://twitter.com/LamboLaw/status/907585435353927680
TampaElectric,2017-09-12 08:38,0,0,probably be months w/o power & them giving no updates along the way even though they'd claim 2 have people working around the clock.,,,,9.0758416993246E+017,https://twitter.com/idiotsforless/status/907584169932460032
TampaElectric,2017-09-12 08:36,0,0,Wanna thank @TampaElectric for working their asses off to get Floridians their power back. I know it's a thankless job so #Irma,,@TampaElectric,#Irma,9.07583621275558E+017,https://twitter.com/emily_rhiannon/status/907583621275557888
TampaElectric,2017-09-12 08:36,0,0,So titled my power is out when everyone around me is lit up like Christmas @TampaElectric #HurricaneIrma,,@TampaElectric,#HurricaneIrma,9.07583591584031E+017,https://twitter.com/StaciRobyn/status/907583591584030720
TampaElectric,2017-09-12 08:23,0,0,"Water and dry, stale cereal for breakfast. Will @TampaElectric get our power back on? Part of the apartment complex got it back last night.",,@TampaElectric,,9.0758047623118E+017,https://twitter.com/slickopolis/status/907580476231180288
TampaElectric,2017-09-12 08:23,0,1,Head to Orlando!,,,,9.07580368001356E+017,https://twitter.com/MadAngel07/status/907580368001355779
TampaElectric,2017-09-12 08:22,0,0,"33 hrs out,downed lns reported, no TECO in S. Tampa? Now told that the tickets haven't been assigned.WTH @TampaElectric @TECOEnergy #TECOfail",,@TampaElectric @TECOEnergy,#TECOfail,9.07580285893607E+017,https://twitter.com/eceejay1/status/907580285893607424
TampaElectric,2017-09-12 08:22,0,0,Damn,,,,9.07580194508165E+017,https://twitter.com/franc_loid/status/907580194508165120
TampaElectric,2017-09-12 08:21,0,0,there were 2 two trucks out last night & they said by midnight we should have power .. but we wake up to no power still,,,,9.0757996274355E+017,https://twitter.com/guwopci/status/907579962743549952
TampaElectric,2017-09-12 08:20,0,0,@TampaElectric I get that you're busy but don't give me an update that's grossly inaccurate. It's well past the 4-hour estimate.,,@TampaElectric,,9.07579666764059E+017,https://twitter.com/Gothamite16/status/907579666764058625
TampaElectric,2017-09-12 08:17,0,0,@TampaElectric Please stop insulting us with robo tweets and give us detailed information!,,@TampaElectric,,9.07578965547774E+017,https://twitter.com/eileensh/status/907578965547773952
TampaElectric,2017-09-12 08:17,1,0,@TorontoHydro à reçu l'appel hier soir de @TampaElectric pour leur demander du renfort. @matintoronto #irma2017 #tampabay #pannedecourant pic.twitter.com/kk5MaADPF1,,@TorontoHydro @TampaElectric @matintoronto,#irma2017 #tampabay #pannedecourant,9.07578805333537E+017,https://twitter.com/mmlauzon/status/907578805333536770
TampaElectric,2017-09-12 08:16,0,0,After 12 hours I finally got a text response from @TECOEnergy asking to confirm address. Confirmed it. Now nothing an hour later.,,@TECOEnergy,,9.07578668163191E+017,https://twitter.com/idiotsforless/status/907578668163190784
TampaElectric,2017-09-12 08:13,0,7,I'm more confused on the numbers - started with outages in the 300ks yesterday during assessment. Where did this 425K number come from???,,,,9.07577822125982E+017,https://twitter.com/aprilgilkey/status/907577822125981696
TampaElectric,2017-09-12 08:13,0,2,Hoping for power soon. Can't seem to get updates via text?,,,,9.07577810956497E+017,https://twitter.com/iamatwin/status/907577810956496898
TampaElectric,2017-09-12 08:12,0,0,"@TampaElectric you missed my neighborhood you turned on lights in Ashley Oaks but not Quintessa. Today, the outage map shows no outages",,@TampaElectric,,9.0757772718791E+017,https://twitter.com/QFulliloveBerry/status/907577727187910656
TampaElectric,2017-09-12 08:11,0,0,they still driving out there lol,,,,9.07577432407933E+017,https://twitter.com/franc_loid/status/907577432407932928
TampaElectric,2017-09-12 08:11,0,2,"Keep up the good work, guys! We appreciate so much the extra staff and hours you're providing to get our lives back to normal. Stay safe!",,,,9.0757739271304E+017,https://twitter.com/Joe_Boyd_FL/status/907577392713039872
TampaElectric,2017-09-12 08:08,0,0,what is the hold up on restoring power in fishhawk? @TampaElectric,,@TampaElectric,,9.07576721049878E+017,https://twitter.com/guwopci/status/907576721049878528
TampaElectric,2017-09-12 08:08,2,2,Some of the 300+ @nationalgridus is sending to support @TampaElectric and @DukeEnergy https:// twitter.com/stellapds/stat us/907573613565489152 …,,@nationalgridus @TampaElectric @DukeEnergy,,9.07576578808402E+017,https://twitter.com/SteveBradyNG/status/907576578808401920
TampaElectric,2017-09-12 08:07,0,2,I completely agree and it's like hr 30 for me over here this is crazy that is for sure.,,,,9.07576464421347E+017,https://twitter.com/kevinsloan13/status/907576464421347330
TampaElectric,2017-09-12 08:05,0,0,,,,,9.07575901902328E+017,https://twitter.com/KavonWillingham/status/907575901902327809
TampaElectric,2017-09-12 08:01,2,2,Wow! What an excellent job by a power provider! Take note @TampaElectric https:// twitter.com/COTNews/status /907573583404257281 …,,@TampaElectric,,9.07574997127922E+017,https://twitter.com/eileensh/status/907574997127921664
TampaElectric,2017-09-12 08:01,0,2,I assume you're hitting the red areas on your outage map first? Hoping we get power back soon!!!,,,,9.07574817012031E+017,https://twitter.com/KRPhillips13/status/907574817012031488
TampaElectric,2017-09-12 08:01,0,1,I'm 1 in 15 million that don't have power back in the state of Florida. Wait...what are the odds of winning @PowerballUSA ? @TampaElectric,,@PowerballUSA @TampaElectric,,9.07574771596104E+017,https://twitter.com/brianfink/status/907574771596103680
TampaElectric,2017-09-12 08:00,0,0,. @nationalgridus partners with @DukeEnergy & @TampaElectric to aid with power restoration after #HurricaneIrma http:// bit.ly/2xVSfk0,,@nationalgridus @DukeEnergy @TampaElectric,#HurricaneIrma,9.07574598899835E+017,https://twitter.com/rachael_ma/status/907574598899834880
TampaElectric,2017-09-12 07:59,2,3,"No deadass, @TampaElectric wassup? https:// twitter.com/keecope/status /907573304185311232 …",,@TampaElectric,,9.07574504318218E+017,https://twitter.com/OhMyRiiaaa/status/907574504318218241
TampaElectric,2017-09-12 07:58,0,1,"At least you got a text back, Sarah! That's better than most of us!",,,,9.07574092886356E+017,https://twitter.com/eileensh/status/907574092886355968
TampaElectric,2017-09-12 07:55,0,5,Is the text line down too? I haven't been able to get updates since yesterday evening...,,,,9.07573365011075E+017,https://twitter.com/iamdavidgray/status/907573365011075074
TampaElectric,2017-09-12 07:55,0,1,Michigan sent about 75 folks down to help get the power back on from our local provider. Hope you're back on soon!,,,,9.0757336195763E+017,https://twitter.com/MrJustinBarclay/status/907573361957629953
TampaElectric,2017-09-12 07:51,0,0,Still no power for me when everyone around me has power. Using up my data. @ATT @TampaElectric,,@ATT @TampaElectric,,9.07572315420074E+017,https://twitter.com/ilivesports21/status/907572315420073985
TampaElectric,2017-09-12 07:51,0,6,"Appreciate all the hard work of the linemen, but the decision​ makers and the tweeter just continue to disappoint and enrage residents.",,,,9.0757230516063E+017,https://twitter.com/eileensh/status/907572305160630272
TampaElectric,2017-09-12 07:50,0,2,Bullshit,,,,9.07572103855182E+017,https://twitter.com/maga_boyo/status/907572103855181824
TampaElectric,2017-09-12 07:49,0,0,@TampaElectric are we the last neighborhood on 301 to get power restored? 37 hours and counting!!,,@TampaElectric,,9.07571929888027E+017,https://twitter.com/cyetman99/status/907571929888026624
TampaElectric,2017-09-12 07:49,0,1,@TampaElectric Help get power back to Swann Estates in Tampa. We have infant girl. The power out ovr 24 hrs & we are worried kids safety!,,@TampaElectric,,9.07571899282194E+017,https://twitter.com/Barlow_SA/status/907571899282194432
TampaElectric,2017-09-12 07:49,0,4,"Where? How many people in each area? At what time? Details, folks, details. GOTTA get WAY better with communication and details.",,,,9.07571879363404E+017,https://twitter.com/eileensh/status/907571879363403776
TampaElectric,2017-09-12 07:47,0,2,@TampaElectric in Temple Terrace without power and no updates on map. Worried about my mom and cat,,@TampaElectric,,9.07571485962891E+017,https://twitter.com/Argentee/status/907571485962891264
TampaElectric,2017-09-12 07:44,0,5,Bull shit ! My area shows 10 affected when it's 100's if not 1000's.,,,,9.07570677129122E+017,https://twitter.com/sushininjamommy/status/907570677129121792
TampaElectric,2017-09-12 07:43,0,0,Still no status on Dade City?,,,,9.0757046786261E+017,https://twitter.com/v205608/status/907570467862609921
TampaElectric,2017-09-12 07:42,0,0,@TampaElectric so sorry. Thank you guys for all you are doing to try and get our power turned back on.,,@TampaElectric,,9.07570180393459E+017,https://twitter.com/DontForgetMoi/status/907570180393459714
TampaElectric,2017-09-12 07:42,0,0,"Todd, don't know how you can work with a person who attacks you for doing what's right and working the whole time you were doing it",,,,9.07570044913283E+017,https://twitter.com/ClintPalmer127/status/907570044913283072
TampaElectric,2017-09-12 07:37,0,0,Going on 35 hours here,,,,9.07568867941208E+017,https://twitter.com/lonewolf1186/status/907568867941208064
TampaElectric,2017-09-12 07:35,0,0,@TampaElectric 34 hours no power.,,@TampaElectric,,9.07568374452036E+017,https://twitter.com/c_rader/status/907568374452035584
TampaElectric,2017-09-12 07:33,0,0,Did it come back on yet?,,,,9.07567718668362E+017,https://twitter.com/Javish/status/907567718668361730
TampaElectric,2017-09-12 07:32,0,1,Reported yesterday. @AlertTampa thank you for all your social media efforts during and post hurricane,,@AlertTampa,,9.07567703048815E+017,https://twitter.com/mariemanton/status/907567703048814596
TampaElectric,2017-09-12 07:28,0,0,@TampaElectric power lines down at 596 Riviera and 594 Riviera Davis island 33606 pic.twitter.com/hPFsBsoakN,,@TampaElectric,,9.07566684034216E+017,https://twitter.com/raysarebeast/status/907566684034215936
TampaElectric,2017-09-12 07:20,0,0,Come to Hyde park! Kids are going to get electrocuted!! @TECOEnergy @TB_Times @TampaElectric @FOX13News https:// twitter.com/tampaelectric/ status/907334249535168513 …,,@TECOEnergy @TB_Times @TampaElectric @FOX13News,,9.07564549406159E+017,https://twitter.com/k_a_g_g/status/907564549406158848
TampaElectric,2017-09-12 07:17,0,0,Saw kids lift barrier and ride bikes by it! C'mon @TampaElectric @TECOEnergy https:// twitter.com/usfkosove/stat us/907426445915574272 …,,@TampaElectric @TECOEnergy,,9.07563899632935E+017,https://twitter.com/k_a_g_g/status/907563899632934912
TampaElectric,2017-09-12 07:14,0,1,Where's Barack?,,,,9.07563086370013E+017,https://twitter.com/train0fthoughts/status/907563086370013185
TampaElectric,2017-09-12 07:10,0,0,"@TampaElectric can you please give an eta on when power will be restored in Mulberry, FL .. this is day 3",,@TampaElectric,,9.07562021994091E+017,https://twitter.com/luckystar23/status/907562021994090496
TampaElectric,2017-09-12 07:08,0,1,We had power for 10 min. Then off. My neighbors one block over have power. You took us off outage map. WTH? pic.twitter.com/TYXjjMN9X0,,,,9.07561546473103E+017,https://twitter.com/bigjonvtpa/status/907561546473103360
TampaElectric,2017-09-12 07:03,0,0,Surely you can afford a generator!,,,,9.07560271262241E+017,https://twitter.com/boops09/status/907560271262240769
TampaElectric,2017-09-12 07:02,0,0,"@TampaElectric what's the plan to restore power in my neighborhood? Traffic lights are out, too.",,@TampaElectric,,9.07560051367391E+017,https://twitter.com/YelenaPetit/status/907560051367391232
TampaElectric,2017-09-12 07:00,0,1,I would do anything for my power to come back on #34hoursandcounting @TampaElectric,,@TampaElectric,#34hoursandcounting,9.07559564039606E+017,https://twitter.com/wreckitrach/status/907559564039606272
TampaElectric,2017-09-12 06:54,0,0,37.5 hrs is back on. Not a moment too soon before this giant ball of fire heats up the world. Great job...but not at my location.,,,,9.07558090882646E+017,https://twitter.com/AmpedArmy/status/907558090882646016
TampaElectric,2017-09-12 06:50,0,0,@TampaElectric I wish you guys had ETAs. I just keep seeing percentages.,,@TampaElectric,,9.0755713149433E+017,https://twitter.com/Italianclownz/status/907557131494330368
TampaElectric,2017-09-12 06:49,0,3,33607???,,,,9.07556817747763E+017,https://twitter.com/illmaticjae/status/907556817747763200
TampaElectric,2017-09-12 06:48,0,0,"After 40 hours of no power @TampaElectric finally restored our power, Thank God",,@TampaElectric,,9.07556625904493E+017,https://twitter.com/Cjenks863/status/907556625904492544
TampaElectric,2017-09-12 06:45,0,0,@TampaElectric are you aware of the outage affecting all of the Mirabella neighborhood on Balm Rd in Wimauma? Son't see it on the outage map,,@TampaElectric,,9.07555817842495E+017,https://twitter.com/InterstellarJ/status/907555817842495488
TampaElectric,2017-09-12 06:38,0,0,Northlakes area is still without power.,,,,9.07554024009892E+017,https://twitter.com/candace_cregan/status/907554024009891840
TampaElectric,2017-09-12 06:22,0,0,"Thank you, @TampaElectric for restoring our power so fast. #Irma2017",,@TampaElectric,#Irma2017,9.07549899054613E+017,https://twitter.com/HeartGiraffes/status/907549899054612481
TampaElectric,2017-09-12 06:19,0,0,I agree. Been 32 hrs without power,,,,9.07549215261413E+017,https://twitter.com/Gor3beard/status/907549215261413382
TampaElectric,2017-09-12 06:16,0,0,"Probably going to be at least a week. They said they were prepared and that they ""requested"" all those trucks but nothing is happening.",,,,9.07548350232367E+017,https://twitter.com/Moharassment/status/907548350232367104
TampaElectric,2017-09-12 06:11,0,1,I get there's a lot to do so tryin to keep anger in check but this lack of communication is unacceptable. Should at least be able to do that,,,,9.07547261080654E+017,https://twitter.com/idiotsforless/status/907547261080653824
TampaElectric,2017-09-12 06:09,0,0,It's okay. All they will say is this. pic.twitter.com/GbEQTICpvX,,,,9.07546676952551E+017,https://twitter.com/Gor3beard/status/907546676952551424
TampaElectric,2017-09-12 06:08,0,0,"@TampaElectric @TECOEnergy #Teco More upset w/ lack of info. called, texted, & checked online. Nothin. Website says no outage reported 4 me! pic.twitter.com/Th8v3tMidU",,@TampaElectric @TECOEnergy,#Teco,9.07546476695474E+017,https://twitter.com/idiotsforless/status/907546476695474177
TampaElectric,2017-09-12 06:06,0,0,@TampaElectric our entire neighborhood (100's of houses and alartments) is in the dark but outage map shows 10 affected in this area ?!?,,@TampaElectric,,9.07546021999374E+017,https://twitter.com/sushininjamommy/status/907546021999374336
TampaElectric,2017-09-12 05:39,0,0,Where are you?,,,,9.0753907164758E+017,https://twitter.com/BUCS_N_NOLES/status/907539071647580160
